"analysisId","analysisDescription","outcomeId","outcomeName","comparatorId","comparatorName","targetId","targetName","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr","llr"
6,"as treated 1:1 PSM (4)",443767,"Disorder of eye due to diabetes mellitus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",139099,"Ingrowing nail",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4249170,"Epicondylitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",140842,"Changes in skin texture",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",434203,"Late effect of contusion",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",259995,"Foreign body in orifice",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",73008,"Enthesopathy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4248870,"Visceroptosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",75576,"Irritable bowel syndrome",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",44783954,"Acid reflux",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4201717,"Ileostomy present",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4231770,"Hereditary thrombophilia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",134438,"Contact dermatitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",378427,"Tear film insufficiency",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",376707,"Acute conjunctivitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.181818181818182,0.0281433909559261,0.677119683983476,0.0356358702094463,107,107,22341,3784,7,12,-1.70474809223842,0.811376005041597,3.42971406218128
6,"as treated 1:1 PSM (4)",4110709,"Benign epithelial neoplasm of skin",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",377572,"Noise effects on inner ear",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4018,"[PCH] incompletely controlled asthma (clinical final)",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.555555555555553,0.315931403453297,0.949324831344164,0.0362431167337805,107,107,9614,2613,69,43,-0.587786664902123,0.280675033932351,2.31787468568828
6,"as treated 1:1 PSM (4)",4103640,"Amputated foot",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4254542,"Hypopituitarism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",192606,"Paraplegia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",260134,"Croup",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4103703,"Melena",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",443172,"Splinter of face, without major open wound",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",441788,"Human papilloma virus infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",437082,"Ankylosing spondylitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",81893,"Ulcerative colitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4291005,"Viral hepatitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,23873,4051,2,1,NA,NA,NA
6,"as treated 1:1 PSM (4)",196168,"Irregular periods",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,23934,4079,1,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",438531,"Chondromalacia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4170770,"Epidermoid cyst",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",46286594,"Problem related to lifestyle",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",196456,"Gallstone",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",374923,"Bell's palsy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",432303,"Cocaine abuse",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",137951,"Acquired keratoderma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",140648,"Onychomycosis due to dermatophyte",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",194083,"Vaginitis and vulvovaginitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",432593,"Kwashiorkor",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",439790,"Psychalgia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4201390,"Colostomy present",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4115402,"Difficulty sleeping",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",136368,"Non-toxic multinodular goiter",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4012570,"High risk sexual behavior",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",74855,"Genital herpes simplex",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",77650,"Aseptic necrosis of bone",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",444132,"Injury of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",81378,"Chondromalacia of patella",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4345472,"Epstein-Barr virus disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4112731,"Polyp of intestine",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24023,4079,1,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4038835,"Hodgkin's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,107,107,24116,4079,0,1,-16.2028946263903,NA,0.693147088690255
6,"as treated 1:1 PSM (4)",75911,"Acquired hallux valgus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",436409,"Abnormal pupil",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",77965,"Acquired trigger finger",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",40481632,"Ganglion cyst",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",374375,"Impacted cerumen",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",199192,"Abrasion and/or friction burn of trunk without infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",438688,"Sarcoidosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",440329,"Herpes zoster without complication",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",4413125928543528,4.10695741950901e-10,NA,NA,107,107,23690,4079,3,0,36.0233596606041,NA,0.693147180559945
6,"as treated 1:1 PSM (4)",4134455,"Mononeuropathy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4115367,"Wrist joint pain",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",78619,"Contusion of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",440193,"Wristdrop",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",196236,"Septic shock",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",81151,"Sprain of ankle",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4215978,"Onychomycosis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4019,"[PCH] incompletely controlled asthma (inflammatory final)",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.566666666666665,0.306006770217768,1.01517129777884,0.0633666903550592,107,107,10270,2887,65,33,-0.567984037605942,0.305925370664441,1.8215285047649
6,"as treated 1:1 PSM (4)",4092879,"Absent kidney",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",254443,"Sjogren's syndrome",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4234533,"Tonsillitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24046,4079,1,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",434165,"Abnormal cervical smear",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",378424,"Astigmatism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",76786,"Derangement of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",201606,"Crohn's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
6,"as treated 1:1 PSM (4)",4083487,"Macular drusen",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4018,"[PCH] incompletely controlled asthma (clinical final)",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.58333333333333,1.10766669001284,2.28527526107986,0.0128739558546864,132,132,32510,70050,121,115,0.459532329378437,0.184756139753043,3.18871863974864
7,"ITT 1:1 PSM (4)",73241,"Anal and rectal polyp",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",440329,"Herpes zoster without complication",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",2,0.390425329571483,14.4226686928749,0.451571584158429,132,132,185575,358887,4,2,0.693147180559945,0.920761748055305,0.339798073590794
7,"ITT 1:1 PSM (4)",4249170,"Epicondylitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",376707,"Acute conjunctivitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.818181818181818,0.329849541986732,1.97696761711981,0.660457240003164,132,132,172118,321852,9,11,-0.200670695462151,0.456815237482804,0.100167336927141
7,"ITT 1:1 PSM (4)",432593,"Kwashiorkor",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",45757370,"Disproportion of reconstructed breast",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4038835,"Hodgkin's disease",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",441788,"Human papilloma virus infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,365484,0,1,NA,NA,NA
7,"ITT 1:1 PSM (4)",4166231,"Genetic predisposition",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",2.81818181818182,1.46070191381156,5.86650366831032,0.00348734670145512,132,132,135945,324656,36,23,1.03609193168678,0.354685534293153,4.96050895543784
7,"ITT 1:1 PSM (4)",433111,"Effects of hunger",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",434203,"Late effect of contusion",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",441818,"Hemangioma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,190647,363883,1,2,NA,NA,NA
7,"ITT 1:1 PSM (4)",192606,"Paraplegia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4115367,"Wrist joint pain",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4091513,"Passing flatus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",72748,"Strain of rotator cuff capsule",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",140648,"Onychomycosis due to dermatophyte",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",1.24332095838356e-08,5.53957960386068e-17,0.616385659433303,0.0534590680511435,132,132,191994,343091,0,6,-18.202894752057,9.42572052787716,2.77258867250694
7,"ITT 1:1 PSM (4)",380688,"Hypoglycemic coma",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4209423,"Nicotine dependence",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4115402,"Difficulty sleeping",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4254542,"Hypopituitarism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,187178,367189,1,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",40480893,"Nonspecific tuberculin test reaction",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",4234533,"Tonsillitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",0.25,0.0127873527039997,1.68960954399121,0.265839575195854,132,132,191495,353112,1,4,-1.38629436111989,1.24588925312536,0.963723785108788
7,"ITT 1:1 PSM (4)",73560,"Calcaneal spur",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",195873,"Leukorrhea",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",200775,"Endometrial hyperplasia",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",133655,"Burn of forearm",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",380706,"Regular astigmatism",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",434926,"Iridocyclitis",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,190003,366639,1,1,NA,NA,NA
7,"ITT 1:1 PSM (4)",196236,"Septic shock",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,366644,0,2,NA,NA,NA
7,"ITT 1:1 PSM (4)",381581,"Chalazion",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",199192,"Abrasion and/or friction burn of trunk without infection",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
7,"ITT 1:1 PSM (4)",76786,"Derangement of knee",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",9.18696946496804e-08,NA,5.82563168566824,NA,132,132,191994,363664,0,1,-16.2028946263903,NA,0.693147088690255
7,"ITT 1:1 PSM (4)",374923,"Bell's palsy",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,366936,0,1,NA,NA,NA
7,"ITT 1:1 PSM (4)",196168,"Irregular periods",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,190012,365340,1,1,NA,NA,NA
7,"ITT 1:1 PSM (4)",443767,"Disorder of eye due to diabetes mellitus",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191020,360402,1,1,NA,NA,NA
7,"ITT 1:1 PSM (4)",140480,"Impetigo",3610,"[PCH] comparator cohort ver2 (30) - OMZ",3606,"[PCH] target cohort ver2 - OMZ",NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA
